,gameDuration,gameId
240,2399.0,4222703051.0
241,1423.0,4218502020.0
242,1264.0,4218466693.0
243,968.0,4218420630.0
244,1408.0,4218331896.0
245,1491.0,4218250379.0
246,1492.0,4218098744.0
247,1033.0,4217552064.0
248,1537.0,4217420625.0
249,1573.0,4217209852.0
250,2396.0,4215971474.0
251,1993.0,4215861925.0
252,1214.0,4215529839.0
253,1628.0,4214446303.0
254,1415.0,4214366208.0
255,1371.0,4214361102.0
256,1421.0,4214305053.0
257,1586.0,4213578403.0
258,1581.0,4213532270.0
259,1438.0,4213470313.0
260,925.0,4213391908.0
261,811.0,4213255019.0
262,1363.0,4212926342.0
263,1540.0,4211557534.0
264,1886.0,4232573394.0
265,918.0,4232492751.0
266,1085.0,4227379588.0
267,1719.0,4222955290.0
268,936.0,4222901168.0
269,1541.0,4222855407.0
270,1601.0,4220436726.0
271,2041.0,4217740790.0
272,972.0,4217472738.0
273,1473.0,4216941024.0
274,1629.0,4216789811.0
275,1821.0,4216573409.0
276,1391.0,4211491708.0
277,1557.0,4211414401.0
278,1213.0,4211326214.0
279,1655.0,4210725194.0
280,1354.0,4210607036.0
281,1174.0,4210544654.0
282,1892.0,4208540749.0
283,918.0,4207880258.0
284,1118.0,4206501111.0
285,2087.0,4206197847.0
286,1314.0,4206140902.0
287,917.0,4205783924.0
288,1236.0,4205702275.0
289,967.0,4204484753.0
290,1361.0,4204457873.0
291,1156.0,4204328322.0
292,1639.0,4204007475.0
293,1419.0,4203914434.0
294,1087.0,4203882960.0
295,1760.0,4198552194.0
296,1585.0,4198462558.0
297,1035.0,4198395009.0
298,1587.0,4198306605.0
299,1317.0,4198248878.0
300,1654.0,4197426798.0
301,1749.0,4197308418.0
302,1282.0,4195441590.0
303,1184.0,4195372238.0
304,1465.0,4195138604.0
305,1916.0,4192887757.0
306,1866.0,4192842152.0
307,1318.0,4192401716.0
308,1929.0,4190860735.0
309,1686.0,4190803739.0
310,1585.0,4190688784.0
311,1691.0,4190660384.0
312,1958.0,4190575102.0
313,1471.0,4188544300.0
314,1431.0,4188343925.0
315,2056.0,4188230162.0
316,1049.0,4187989751.0
317,1729.0,4186343383.0
318,1933.0,4185731652.0
319,1960.0,4183820553.0
320,1238.0,4183755992.0
321,1353.0,4183652925.0
322,1111.0,4182229765.0
323,1284.0,4179312302.0
324,2052.0,4177980514.0
325,1944.0,4174736476.0
326,1375.0,4174692944.0
327,1559.0,4174637416.0
328,1116.0,4174653172.0
329,1867.0,4174536861.0
330,2037.0,4174437979.0
331,1903.0,4174345259.0
332,1805.0,4239407294.0
333,1146.0,4239403192.0
334,1213.0,4232817070.0
335,1445.0,4227351515.0
336,1932.0,4213091665.0
337,1670.0,4212455766.0
338,1718.0,4211649508.0
339,2246.0,4205747984.0
340,1637.0,4205741567.0
341,1669.0,4205711950.0
342,1208.0,4205636998.0
343,1450.0,4205601397.0
344,2465.0,4200248765.0
345,2028.0,4200223685.0
346,1336.0,4200189819.0
347,1228.0,4200127990.0
348,2168.0,4198435258.0
349,974.0,4198440135.0
350,1879.0,4198353149.0
351,1835.0,4198236758.0
352,940.0,4198223700.0
353,993.0,4198168083.0
354,964.0,4195471044.0
355,913.0,4195454579.0
356,1211.0,4193072056.0
357,1392.0,4190818578.0
358,2354.0,4190771229.0
359,1334.0,4190674405.0
360,1585.0,4190644125.0
361,1223.0,4174684881.0
362,1791.0,4174586058.0
363,194.0,4174568521.0
364,2004.0,4159504525.0
365,1701.0,4159458138.0
366,1546.0,4159441293.0
367,1328.0,4159327884.0
368,1928.0,4154572688.0
369,1596.0,4152524765.0
370,1388.0,4152433543.0
371,1544.0,4148690219.0
372,2135.0,4148543835.0
373,1324.0,4148204586.0
374,1376.0,4147858680.0
375,2176.0,4147608142.0
376,839.0,4147593272.0
377,1446.0,4146946516.0
378,2220.0,4146490892.0
379,1719.0,4146348856.0
380,1807.0,4146317969.0
381,1727.0,4146197035.0
382,1513.0,4146147460.0
383,1834.0,4144399667.0
384,1743.0,4144404995.0
385,966.0,4144372178.0
386,1226.0,4144305642.0
387,1365.0,4144219104.0
388,1301.0,4144169278.0
389,1669.0,4144108231.0
390,2104.0,4142942611.0
391,970.0,4140193348.0
392,1681.0,4139926966.0
393,1516.0,4139826709.0
394,1419.0,4139738577.0
395,951.0,4120085617.0
396,1811.0,4119987801.0
397,1787.0,4119806203.0
398,1882.0,4119141686.0
399,2085.0,4119100142.0
400,2171.0,4118673044.0
401,1663.0,4255954855.0
402,794.0,4255942732.0
403,1254.0,4255868492.0
404,1293.0,4255846128.0
405,942.0,4255792608.0
406,1121.0,4255735085.0
407,1901.0,4255616358.0
408,946.0,4255540798.0
409,1232.0,4255401862.0
410,1698.0,4252916894.0
411,1120.0,4252894682.0
412,1323.0,4252840575.0
413,1190.0,4252775171.0
414,941.0,4252750434.0
415,1109.0,4252662874.0
416,1401.0,4252594828.0
417,2284.0,4252462986.0
418,925.0,4249430311.0
419,1923.0,4248397701.0
420,1387.0,4248049898.0
421,963.0,4248073303.0
422,951.0,4247947415.0
423,933.0,4248002331.0
424,2272.0,4247441346.0
425,1466.0,4247382346.0
426,1431.0,4247236629.0
427,1939.0,4247217216.0
428,1232.0,4247160308.0
429,1569.0,4246939711.0
430,1836.0,4244743719.0
431,1072.0,4244742882.0
432,195.0,4244722484.0
433,1664.0,4244243703.0
434,1395.0,4244145140.0
435,951.0,4242111176.0
436,1998.0,4241977641.0
437,1804.0,4241914551.0
438,1255.0,4241817859.0
439,1370.0,4241761245.0
440,1825.0,4241644260.0
441,1348.0,4239554885.0
442,1188.0,4239581433.0
443,991.0,4239491702.0
444,2227.0,4239199539.0
445,1732.0,4239105794.0
446,975.0,4239019541.0
447,2083.0,4238961869.0
448,976.0,4238798613.0
449,1177.0,4236452104.0
450,2074.0,4236425113.0
451,1604.0,4233178019.0
452,1596.0,4233105414.0
453,1731.0,4232999015.0
454,2143.0,4230346513.0
455,922.0,4228637106.0
456,932.0,4227166964.0
457,1519.0,4225224893.0
458,1296.0,4225149541.0
459,1708.0,4225171127.0
460,1699.0,4218311762.0
461,856.0,4214032557.0
462,1775.0,4213849892.0
463,1881.0,4213821352.0
464,1735.0,4213584428.0
465,959.0,4213413380.0
466,1029.0,4209005606.0
467,919.0,4207121253.0
468,1511.0,4207026677.0
469,953.0,4206979335.0
470,2301.0,4188827621.0
471,2119.0,4188699998.0
472,2152.0,4183495921.0
473,1911.0,4183226653.0
474,951.0,4179234165.0
475,1789.0,4179177215.0
476,1232.0,4179035600.0
477,1212.0,4176919644.0
478,915.0,4237423337.0
479,1289.0,4236259120.0
480,1806.0,4232956091.0
481,937.0,4232889476.0
482,1745.0,4232129903.0
483,1285.0,4231100346.0
484,1693.0,4226087595.0
485,2278.0,4225243022.0
486,1568.0,4225161427.0
487,1811.0,4222919157.0
488,1634.0,4222855115.0
489,1760.0,4218394521.0
490,1953.0,4216849791.0
491,1575.0,4215648624.0
492,1782.0,4215616407.0
493,1442.0,4215431777.0
494,917.0,4215316652.0
495,206.0,4215313840.0
496,1918.0,4214992975.0
497,1529.0,4214822900.0
498,1593.0,4214533325.0
499,1250.0,4214412694.0
500,2269.0,4213518003.0
501,1889.0,4213560056.0
502,1721.0,4213119323.0
503,2009.0,4212983761.0
504,1900.0,4212844247.0
505,1645.0,4212703586.0
506,1914.0,4212469872.0
507,2095.0,4212431681.0
508,1473.0,4212005814.0
509,946.0,4212001906.0
510,976.0,4208791424.0
511,1873.0,4208538182.0
512,1014.0,4208458110.0
513,1868.0,4207054589.0
514,2418.0,4206895892.0
515,1425.0,4206830119.0
516,1882.0,4206740277.0
517,2211.0,4206654511.0
518,1127.0,4252530914.0
519,2030.0,4249802117.0
520,984.0,4249668713.0
521,940.0,4249613706.0
522,1493.0,4247282636.0
523,1531.0,4246749053.0
524,1413.0,4244487159.0
525,1419.0,4244368275.0
526,2923.0,4243174717.0
527,1884.0,4241981057.0
528,1290.0,4236782505.0
529,2568.0,4236023664.0
530,1389.0,4234053890.0
531,1119.0,4233828212.0
532,1315.0,4230836223.0
533,1808.0,4230334499.0
534,1718.0,4230211547.0
535,1471.0,4229351121.0
536,1664.0,4229227509.0
537,842.0,4228458573.0
538,2464.0,4227270829.0
539,1659.0,4225854799.0
540,2011.0,4225747628.0
541,1707.0,4225135639.0
542,1606.0,4223949945.0
543,2361.0,4221036135.0
544,1646.0,4221002501.0
545,976.0,4220887749.0
546,2042.0,4220821703.0
547,1656.0,4218540056.0
548,1781.0,4218372722.0
549,1172.0,4217926044.0
550,1113.0,4217930137.0
551,966.0,4217704098.0
552,913.0,4215288336.0
553,1397.0,4214936649.0
554,191.0,4214795739.0
555,1852.0,4214502370.0
556,1403.0,4214342462.0
557,1768.0,4213348633.0
558,1261.0,4211531629.0
559,1918.0,4208290383.0
560,1629.0,4207621421.0
561,1445.0,4207470343.0
562,1531.0,4207375263.0
563,2171.0,4206999607.0
564,1701.0,4207022923.0
565,1746.0,4206855391.0
566,1336.0,4206773099.0
567,1593.0,4206685219.0
568,1212.0,4206648187.0
569,1432.0,4205020118.0
570,1247.0,4202556832.0
571,1332.0,4202480304.0
572,1190.0,4202430240.0
573,1962.0,4202197510.0
574,2033.0,4202091313.0
575,971.0,4201733179.0
576,1292.0,4201550035.0
577,2501.0,4201322308.0
578,957.0,4195801376.0
579,1383.0,4195736607.0
580,1291.0,4194020206.0
581,1139.0,4193724086.0
582,1037.0,4191808901.0
583,928.0,4191463284.0
584,2095.0,4240556832.0
585,1224.0,4234828360.0
586,1387.0,4234152893.0
587,1895.0,4232325720.0
588,919.0,4230293422.0
589,1944.0,4229690351.0
590,2060.0,4229333933.0
591,1293.0,4229156551.0
592,925.0,4229089526.0
593,2026.0,4228918323.0
594,1806.0,4227039396.0
595,1779.0,4226447690.0
596,1484.0,4225092910.0
597,1231.0,4224735805.0
598,1018.0,4224365577.0
599,908.0,4224296199.0
600,1926.0,4222755273.0
601,1321.0,4222507497.0
602,1657.0,4222366466.0
603,1586.0,4222345215.0
604,1116.0,4222147996.0
605,1621.0,4221787789.0
606,1465.0,4221061734.0
607,931.0,4220989311.0
608,2123.0,4220993792.0
609,1599.0,4217925443.0
610,2090.0,4217514739.0
611,1158.0,4217426781.0
612,2164.0,4214722078.0
613,1700.0,4213217435.0
614,1270.0,4213114636.0
615,945.0,4212996820.0
616,1269.0,4212910050.0
617,1413.0,4211456836.0
618,1599.0,4211388539.0
619,1088.0,4211340894.0
620,1854.0,4211171324.0
621,1574.0,4208361338.0
622,1530.0,4199076951.0
623,1948.0,4198823030.0
624,1600.0,4198723238.0
625,1128.0,4198653024.0
626,1428.0,4198258982.0
627,937.0,4198251409.0
628,932.0,4198195680.0
629,2049.0,4198108435.0
630,1921.0,4197477196.0
631,1834.0,4197482867.0
632,1473.0,4197438082.0
633,1718.0,4197298850.0
634,2381.0,4197206878.0
635,1618.0,4197001233.0
636,924.0,4196944785.0
637,1292.0,4196806348.0
638,1858.0,4196794410.0
639,1488.0,4196711196.0
640,1528.0,4195948356.0
641,1141.0,4195980347.0
642,1583.0,4195357997.0
643,1548.0,4195302594.0
644,2398.0,4195231762.0
645,1213.0,4193180728.0
646,1565.0,4193142612.0
647,1610.0,4193078156.0
648,1244.0,4193093943.0
649,1271.0,4192961725.0
650,1854.0,4192873593.0
651,1512.0,4192842630.0
652,2064.0,4192750464.0
653,1812.0,4192403857.0
654,1682.0,4192172948.0
655,2338.0,4192009784.0
656,1972.0,4191622283.0
657,1112.0,4191584905.0
658,1832.0,4191449513.0
659,2099.0,4188832113.0
660,1588.0,4185481830.0
661,1209.0,4185192265.0
662,2653.0,4183590140.0
663,1567.0,4183399715.0
664,994.0,4161258779.0
665,1693.0,4247234477.0
666,1230.0,4239331479.0
667,1666.0,4239182830.0
668,1995.0,4229419728.0
669,1386.0,4225168424.0
670,2010.0,4211694057.0
671,1320.0,4209414882.0
672,1260.0,4209324214.0
673,1618.0,4207006126.0
674,1275.0,4200898945.0
675,1933.0,4200012888.0
676,923.0,4200001832.0
677,1527.0,4199719934.0
678,1767.0,4199476811.0
679,1805.0,4199097681.0
680,1363.0,4198823688.0
681,1225.0,4193114165.0
682,1463.0,4193084913.0
683,1635.0,4192968109.0
684,1718.0,4190321487.0
685,2048.0,4190016828.0
686,1265.0,4189599672.0
687,1626.0,4188866419.0
688,2530.0,4188717405.0
689,1690.0,4188379730.0
690,1843.0,4186383416.0
691,1242.0,4186257422.0
692,1822.0,4186159269.0
693,1640.0,4183831545.0
694,1511.0,4183713495.0
695,1612.0,4181579145.0
696,2012.0,4181571404.0
697,1392.0,4181156732.0
698,1688.0,4181067737.0
699,1860.0,4178170835.0
700,1411.0,4178093731.0
701,1538.0,4176914297.0
702,1842.0,4174679615.0
703,1943.0,4174724547.0
704,1773.0,4174639568.0
705,1338.0,4173379964.0
706,1842.0,4173161793.0
707,1572.0,4171901934.0
708,1491.0,4171724825.0
709,1041.0,4171054103.0
710,1660.0,4171002654.0
711,1808.0,4170900747.0
712,1208.0,4170232305.0
713,919.0,4170171947.0
714,947.0,4170084366.0
715,1540.0,4169858183.0
716,1135.0,4169811191.0
717,1399.0,4169698699.0
718,2105.0,4167791783.0
719,2875.0,4167063114.0
720,1658.0,4166892422.0
721,1719.0,4166792115.0
722,1527.0,4166744793.0
723,1402.0,4166641452.0
724,1515.0,4166375373.0
725,913.0,4166172331.0
726,2157.0,4165655918.0
727,1439.0,4165610081.0
728,1680.0,4165592174.0
729,1495.0,4163618623.0
730,1614.0,4163594552.0
731,1117.0,4163620377.0
732,950.0,4163427816.0
733,1798.0,4163372703.0
734,964.0,4161455455.0
735,1836.0,4161369897.0
736,1353.0,4161383595.0
737,1738.0,4256709425.0
738,1913.0,4255555265.0
739,1425.0,4255437449.0
740,1924.0,4255353758.0
741,1715.0,4255264506.0
742,1050.0,4255147211.0
743,939.0,4254140206.0
744,961.0,4253619676.0
745,1930.0,4253447280.0
746,920.0,4252788260.0
747,2527.0,4252643772.0
748,2381.0,4251416446.0
749,1636.0,4251317064.0
750,1640.0,4251100439.0
751,1341.0,4250674493.0
752,1518.0,4249837783.0
753,1012.0,4249605606.0
754,1699.0,4249512651.0
755,1441.0,4249275075.0
756,1632.0,4249117150.0
757,947.0,4248950267.0
758,915.0,4248913081.0
759,923.0,4247865782.0
760,2112.0,4246786287.0
761,989.0,4246361790.0
762,1541.0,4246183363.0
763,1424.0,4246114523.0
764,1754.0,4245866222.0
765,917.0,4245807389.0
766,2104.0,4244498058.0
767,1237.0,4244483847.0
768,1104.0,4244327070.0
769,1134.0,4244322865.0
770,1612.0,4244042490.0
771,1428.0,4243645530.0
772,1742.0,4243439404.0
773,1027.0,4243226362.0
774,1413.0,4243029023.0
775,1317.0,4242789966.0
776,1389.0,4242618833.0
777,1395.0,4241938123.0
778,1751.0,4241893185.0
779,1222.0,4241774110.0
780,1709.0,4240454714.0
781,1667.0,4240386069.0
782,1891.0,4240318103.0
783,1217.0,4240273513.0
784,1170.0,4239416228.0
785,1716.0,4239361391.0
786,1491.0,4239012713.0
787,1999.0,4238828204.0
788,1385.0,4238771288.0
789,1442.0,4238563714.0
790,1960.0,4238353789.0
791,1586.0,4237947438.0
792,1327.0,4237834731.0
793,1477.0,4237621544.0
794,2786.0,4237061574.0
795,1421.0,4237010749.0
796,1149.0,4235641452.0
797,1153.0,4235218059.0
798,1447.0,4234916066.0
799,1348.0,4234789922.0
800,1243.0,4234755313.0
801,1227.0,4234697581.0
802,1408.0,4234670252.0
803,965.0,4234546808.0
804,961.0,4234550895.0
805,922.0,4234481710.0
806,1508.0,4234383561.0
807,1290.0,4234248161.0
808,1634.0,4234077689.0
809,1572.0,4233035098.0
810,2008.0,4232896555.0
811,2108.0,4232619808.0
812,987.0,4230330865.0
813,2331.0,4254202458.0
814,1567.0,4252748238.0
815,1257.0,4249625735.0
816,1301.0,4247377109.0
817,1112.0,4247414363.0
818,1681.0,4244761455.0
819,1634.0,4244549095.0
820,1116.0,4244229964.0
821,955.0,4243506684.0
822,944.0,4239042916.0
823,1449.0,4238102271.0
824,1024.0,4230388021.0
825,1236.0,4230434428.0
826,959.0,4230381870.0
827,1855.0,4230254184.0
828,1424.0,4227501173.0
829,1170.0,4227364012.0
830,1892.0,4226012364.0
831,1570.0,4225815232.0
832,933.0,4225235665.0
833,1813.0,4225094831.0
834,1808.0,4224750926.0
835,1502.0,4224329277.0
836,1318.0,4224188487.0
837,1581.0,4224095119.0
838,1451.0,4223734241.0
839,1310.0,4223665661.0
840,2139.0,4223443219.0
841,1454.0,4223254027.0
842,1416.0,4222887870.0
843,1775.0,4219852740.0
844,1358.0,4219589569.0
845,1265.0,4216013660.0
846,1406.0,4213316929.0
847,928.0,4212107609.0
848,1121.0,4211752991.0
849,1882.0,4209322654.0
850,1514.0,4207083645.0
851,900.0,4207131323.0
852,1225.0,4207007489.0
853,1361.0,4206398450.0
854,1356.0,4204833685.0
855,1097.0,4204477316.0
856,979.0,4202315616.0
857,1016.0,4199837457.0
858,928.0,4199804268.0
859,1356.0,4199777189.0
860,2012.0,4199713465.0
861,1429.0,4199384190.0
862,1375.0,4197290952.0
863,2349.0,4196269717.0
864,1252.0,4195465727.0
865,1722.0,4195442007.0
866,967.0,4195074973.0
867,2046.0,4194977840.0
868,1480.0,4194099343.0
869,1210.0,4192818459.0
870,1307.0,4192215337.0
871,1658.0,4190169398.0
872,1039.0,4189852225.0
873,2188.0,4189262303.0
874,1664.0,4188890199.0
875,1763.0,4188763249.0
876,1916.0,4188662882.0
877,878.0,4255824964.0
878,766.0,4252862949.0
879,692.0,4252364852.0
880,1210.0,4252283013.0
881,1184.0,4251883484.0
882,1277.0,4251722604.0
883,1095.0,4250923906.0
884,1562.0,4250023278.0
885,983.0,4249766054.0
886,1443.0,4247251710.0
887,1039.0,4247158286.0
888,901.0,4246866092.0
889,1645.0,4246425407.0
890,1210.0,4245795712.0
891,1320.0,4244990269.0
892,941.0,4244098322.0
893,969.0,4243246604.0
894,1449.0,4241655487.0
895,1264.0,4241627963.0
896,1149.0,4241592698.0
897,1384.0,4241494288.0
898,1560.0,4241299320.0
899,1334.0,4239494920.0
900,1536.0,4238610442.0
901,1136.0,4237903324.0
902,976.0,4236387427.0
903,960.0,4236406079.0
904,989.0,4236169283.0
905,1133.0,4236078638.0
906,1321.0,4231898812.0
907,2232.0,4231101842.0
908,1216.0,4226173342.0
909,956.0,4226138806.0
910,1005.0,4223665254.0
911,1254.0,4222660439.0
912,1176.0,4222140818.0
913,518.0,4221898318.0
914,1072.0,4221641346.0
915,1319.0,4221576418.0
916,1320.0,4221485761.0
917,1433.0,4219858312.0
918,554.0,4219832169.0
919,1134.0,4214350448.0
920,1545.0,4214083254.0
921,1946.0,4212158339.0
922,1674.0,4212143267.0
923,1678.0,4212070940.0
924,981.0,4211921150.0
925,982.0,4211849890.0
926,2023.0,4210171723.0
927,517.0,4207148465.0
928,1066.0,4207162915.0
929,952.0,4205208084.0
930,1285.0,4205220383.0
931,1856.0,4204661174.0
932,788.0,4204317396.0
933,1654.0,4202702639.0
934,1525.0,4202642194.0
935,1061.0,4202660926.0
936,1309.0,4202088927.0
937,802.0,4200764846.0
938,951.0,4200689105.0
939,1341.0,4200683116.0
940,1028.0,4200104462.0
941,1422.0,4200044246.0
942,1608.0,4199961291.0
943,1430.0,4199908105.0
944,959.0,4199914515.0
945,1331.0,4198130579.0
946,1071.0,4197778525.0
947,1302.0,4197727891.0
948,1257.0,4197786383.0
949,1904.0,4197472251.0
950,1221.0,4197383365.0
951,565.0,4197430565.0
952,951.0,4195823838.0
953,1123.0,4194131392.0
954,1542.0,4192957162.0
955,1175.0,4190549197.0
956,1125.0,4190562937.0
957,955.0,4190447962.0
958,1165.0,4186280685.0
959,1584.0,4186130455.0
960,1458.0,4185989804.0
961,842.0,4184473556.0
962,1186.0,4184399433.0
963,1183.0,4184395247.0
964,3051.0,4181705034.0
965,1504.0,4241720156.0
966,1667.0,4239862802.0
967,1017.0,4239840955.0
968,1445.0,4235176790.0
969,968.0,4231893867.0
970,1158.0,4226357837.0
971,1713.0,4225154052.0
972,2024.0,4222981609.0
973,1612.0,4220194043.0
974,1270.0,4218164263.0
975,2004.0,4208762734.0
976,1399.0,4195512772.0
977,1515.0,4195306876.0
978,935.0,4195257500.0
979,1468.0,4191948794.0
980,1799.0,4183734983.0
981,1784.0,4183483218.0
982,1750.0,4169940189.0
983,1718.0,4169476503.0
984,1839.0,4157308027.0
985,1237.0,4157219215.0
986,1780.0,4157018462.0
987,1610.0,4156941627.0
988,1410.0,4156605468.0
989,1991.0,4156367927.0
990,1618.0,4156261732.0
991,1451.0,4156118083.0
992,1480.0,4146083214.0
993,1548.0,4145934373.0
994,1979.0,4145735543.0
995,930.0,4144496269.0
996,982.0,4144510222.0
997,1500.0,4144148573.0
998,1609.0,4144093679.0
999,1277.0,4143939898.0
1000,1667.0,4143854440.0
1001,1810.0,4142534638.0
1002,1388.0,4142426740.0
1003,914.0,4142319988.0
1004,1254.0,4142258786.0
1005,1740.0,4142174581.0
1006,1231.0,4141524414.0
1007,1587.0,4141376491.0
